season,seat,points,place
2021,1,1631.94,7
2021,2,1702.56,6
2021,3,1837.28,5
2021,4,1580.0,8
2021,5,2024.7799999999997,2
2021,6,1534.1000000000001,10
2021,7,1895.2400000000002,3
2021,8,1864.52,4
2021,9,1564.6000000000004,9
2021,10,2054.66,1
2021,1,1487.06,10
2021,2,1752.3600000000001,5
2021,3,1808.88,4
2021,4,2010.56,2
2021,5,1534.12,8
2021,6,2052.62,1
2021,7,1518.0,9
2021,8,1658.3000000000002,6
2021,9,1961.26,3
2021,10,1550.04,7
2021,1,1896.56,4
2021,2,1816.3400000000001,6
2021,3,1824.58,5
2021,4,1266.46,10
2021,5,1985.24,2
2021,6,1807.96,7
2021,7,1900.3,3
2021,8,1430.6,9
2021,9,1676.8,8
2021,10,2096.8,1
2021,1,2017.5,2
2021,2,1608.4999999999998,8
2021,3,1823.38,5
2021,4,1838.7,4
2021,5,1853.94,3
2021,6,1628.58,7
2021,7,2082.06,1
2021,8,1574.76,9
2021,9,1681.3600000000001,6
2021,10,1500.42,10
2021,1,2176.04,1
2021,2,1292.98,10
2021,3,1640.2,7
2021,4,1979.8600000000001,2
2021,5,1909.42,5
2021,6,1938.06,4
2021,7,1945.1,3
2021,8,1734.1399999999999,6
2021,9,1632.94,8
2021,10,1596.98,9
2021,1,1788.7199999999998,4
2021,2,1998.5600000000002,2
2021,3,1719.84,7
2021,4,1740.2000000000003,6
2021,5,1767.06,5
2021,6,2077.7000000000003,1
2021,7,1374.38,10
2021,8,1634.34,8
2021,9,1496.7200000000003,9
2021,10,1850.9,3
2021,1,1355.18,10
2021,2,1745.86,8
2021,3,1883.46,4
2021,4,2175.18,1
2021,5,1763.7199999999998,6
2021,6,1749.9,7
2021,7,1946.44,2
2021,8,1594.46,9
2021,9,1848.94,5
2021,10,1909.42,3
2021,1,1829.52,3
2021,2,1643.8600000000001,9
2021,3,1708.74,8
2021,4,1797.1799999999998,4
2021,5,1771.2199999999998,6
2021,6,1570.1999999999998,10
2021,7,1765.44,7
2021,8,1904.76,2
2021,9,1938.74,1
2021,10,1777.0,5
2021,1,1675.4199999999998,6
2021,2,1755.9799999999998,4
2021,3,1685.38,5
2021,4,1827.8,3
2021,5,1515.1799999999998,10
2021,6,1649.0200000000002,8
2021,7,1661.32,7
2021,8,1517.42,9
2021,9,1875.12,2
2021,10,2004.54,1
2021,1,1831.0000000000002,5
2021,2,1596.08,7
2021,3,2086.3599999999997,1
2021,4,1583.6599999999999,8
2021,5,1600.3,6
2021,6,1965.62,3
2021,7,1945.6399999999999,4
2021,8,2015.58,2
2021,9,1538.3000000000002,9
2021,10,1366.14,10
2021,1,1704.2,6
2021,2,1753.38,4
2021,3,1905.04,2
2021,4,1659.62,8
2021,5,1568.1599999999999,9
2021,6,1503.28,10
2021,7,1782.46,3
2021,8,1721.48,5
2021,9,1696.0400000000002,7
2021,10,1908.3799999999999,1
2021,1,1888.7599999999998,2
2021,2,1578.1599999999999,9
2021,3,1803.1599999999999,5
2021,4,1651.0800000000002,8
2021,5,1678.62,7
2021,6,1886.94,3
2021,7,1812.2599999999998,4
2021,8,1802.6599999999999,6
2021,9,1423.66,10
2021,10,1946.18,1
2021,1,1564.02,8
2021,2,1568.52,7
2021,3,2038.8799999999999,2
2021,4,1891.7999999999997,4
2021,5,1522.2400000000002,9
2021,6,1963.76,3
2021,7,1679.1599999999999,5
2021,8,1505.0,10
2021,9,1600.1000000000001,6
2021,10,2251.6800000000003,1
2021,1,1739.8600000000001,5
2021,2,1594.3400000000001,8
2021,3,1713.74,6
2021,4,1790.3200000000002,4
2021,5,1494.96,9
2021,6,1620.3200000000002,7
2021,7,1371.68,10
2021,8,1892.1799999999998,1
2021,9,1813.0,3
2021,10,1849.46,2
2021,1,1366.0,10
2021,2,1639.3600000000001,7
2021,3,1534.94,9
2021,4,1925.3799999999999,4
2021,5,1983.98,2
2021,6,1637.48,8
2021,7,1936.24,3
2021,8,2042.44,1
2021,9,1829.82,5
2021,10,1691.94,6
2021,1,1938.88,2
2021,2,1698.06,8
2021,3,1778.46,7
2021,4,1859.94,4
2021,5,1479.6799999999998,10
2021,6,1864.8999999999999,3
2021,7,1979.3600000000001,1
2021,8,1779.5,6
2021,9,1857.7,5
2021,10,1639.3600000000001,9
2021,1,1629.46,8
2021,2,1775.7399999999998,4
2021,3,1882.46,2
2021,4,1483.26,10
2021,5,1812.6400000000003,3
2021,6,1599.6399999999999,9
2021,7,1698.16,7
2021,8,1884.3400000000001,1
2021,9,1752.0,5
2021,10,1745.0,6
2021,1,1900.96,3
2021,2,1463.1799999999998,10
2021,3,2276.56,1
2021,4,1702.3400000000001,7
2021,5,1770.22,5
2021,6,1987.8400000000001,2
2021,7,1590.58,9
2021,8,1715.74,6
2021,9,1839.6,4
2021,10,1645.9599999999998,8
2021,1,1867.8400000000001,5
2021,2,1511.2399999999998,8
2021,3,1974.2800000000002,2
2021,4,1980.2199999999998,1
2021,5,1947.2,3
2021,6,1721.2,6
2021,7,1478.5,9
2021,8,1555.1999999999998,7
2021,9,1470.42,10
2021,10,1870.5600000000002,4
2021,1,1802.1599999999999,2
2021,2,1732.88,4
2021,3,1775.0400000000002,3
2021,4,1703.4,7
2021,5,1706.54,6
2021,6,1861.1800000000003,1
2021,7,1728.96,5
2021,8,1553.2600000000002,10
2021,9,1665.98,9
2021,10,1670.9,8
2021,1,1789.5200000000002,6
2021,2,1804.58,5
2021,3,1287.82,10
2021,4,1760.7,7
2021,5,1676.0000000000002,8
2021,6,1877.06,2
2021,7,1359.1999999999998,9
2021,8,2182.62,1
2021,9,1813.46,4
2021,10,1848.04,3
2021,1,1906.54,2
2021,2,1593.16,8
2021,3,1749.0600000000002,6
2021,4,1763.26,5
2021,5,1881.78,3
2021,6,1499.7400000000002,9
2021,7,1871.2200000000003,4
2021,8,2073.04,1
2021,9,1430.8,10
2021,10,1719.8600000000001,7
2021,1,1848.64,4
2021,2,1871.04,3
2021,3,1910.1399999999999,2
2021,4,1531.48,10
2021,5,1591.66,8
2021,6,1972.18,1
2021,7,1590.5000000000002,9
2021,8,1700.0800000000002,5
2021,9,1669.14,6
2021,10,1623.88,7
2021,1,1494.14,8
2021,2,2039.18,2
2021,3,2152.62,1
2021,4,1774.8999999999999,4
2021,5,1912.8799999999999,3
2021,6,1455.16,9
2021,7,1706.04,5
2021,8,1450.56,10
2021,9,1660.02,6
2021,10,1548.38,7
2021,1,1652.1799999999998,8
2021,2,1961.7000000000003,2
2021,3,1834.08,6
2021,4,1280.46,10
2021,5,1766.04,7
2021,6,1506.48,9
2021,7,1931.3400000000001,4
2021,8,1948.46,3
2021,9,2028.78,1
2021,10,1926.16,5
2021,1,1437.82,10
2021,2,1938.6200000000001,2
2021,3,1644.4999999999998,8
2021,4,1751.7600000000002,6
2021,5,1773.6,5
2021,6,1868.6399999999999,4
2021,7,1567.58,9
2021,8,2120.6400000000003,1
2021,9,1936.88,3
2021,10,1685.8600000000001,7
2021,1,1708.6200000000001,5
2021,2,1604.3400000000001,8
2021,3,2057.34,2
2021,4,2071.78,1
2021,5,1691.48,6
2021,6,1899.46,4
2021,7,1606.6999999999998,7
2021,8,2024.5199999999998,3
2021,9,1561.1999999999998,10
2021,10,1583.1399999999999,9
2021,1,2004.7,1
2021,2,1635.76,7
2021,3,1742.74,4
2021,4,1378.8600000000001,10
2021,5,1728.8999999999999,5
2021,6,1400.52,9
2021,7,1848.02,3
2021,8,1676.86,6
2021,9,1602.2,8
2021,10,1999.5,2
2021,1,2042.1599999999999,2
2021,2,1758.38,6
2021,3,1329.9,9
2021,4,2150.36,1
2021,5,1323.88,10
2021,6,1928.96,3
2021,7,1636.7800000000002,7
2021,8,1880.4,4
2021,9,1837.1,5
2021,10,1630.0,8
2021,1,1799.3,5
2021,2,1860.0,3
2021,3,1465.52,9
2021,4,1602.9199999999998,7
2021,5,2109.16,1
2021,6,1559.1800000000003,8
2021,7,1347.4,10
2021,8,1745.26,6
2021,9,2101.06,2
2021,10,1857.8799999999999,4
2021,1,2156.22,1
2021,2,1704.76,6
2021,3,1881.38,3
2021,4,1952.6599999999999,2
2021,5,1619.18,9
2021,6,1648.3999999999999,8
2021,7,1712.98,5
2021,8,1836.08,4
2021,9,1284.06,10
2021,10,1655.92,7
2021,1,1696.8600000000001,8
2021,2,1575.56,9
2021,3,2144.06,1
2021,4,1813.2,5
2021,5,1849.24,4
2021,6,1402.7,10
2021,7,1922.6,3
2021,8,1769.98,6
2021,9,1746.76,7
2021,10,1967.0600000000002,2
2021,1,1890.54,2
2021,2,1712.24,7
2021,3,1662.3799999999999,9
2021,4,1884.66,3
2021,5,1788.26,5
2021,6,1817.8400000000001,4
2021,7,1781.16,6
2021,8,1579.4,10
2021,9,1966.2599999999998,1
2021,10,1663.5600000000002,8
2021,1,1495.38,9
2021,2,1991.04,2
2021,3,1786.26,5
2021,4,1418.52,10
2021,5,1763.08,6
2021,6,1752.78,7
2021,7,1575.56,8
2021,8,1905.0,3
2021,9,1806.08,4
2021,10,2013.5799999999997,1
2021,1,1752.72,6
2021,2,1896.36,2
2021,3,1768.66,4
2021,4,1702.8799999999999,8
2021,5,1755.42,5
2021,6,1843.16,3
2021,7,1728.5400000000002,7
2021,8,1558.82,10
2021,9,1578.1799999999998,9
2021,10,2042.08,1
2021,1,1544.7200000000003,8
2021,2,2036.5200000000002,1
2021,3,1322.6200000000001,10
2021,4,1556.96,7
2021,5,1807.2,4
2021,6,1919.3399999999997,2
2021,7,1734.76,6
2021,8,1759.7799999999997,5
2021,9,1524.34,9
2021,10,1827.98,3
2021,1,1855.1599999999999,2
2021,2,1767.04,6
2021,3,1484.6999999999998,10
2021,4,1995.42,1
2021,5,1618.9399999999998,8
2021,6,1853.96,3
2021,7,1732.4199999999998,7
2021,8,1829.12,4
2021,9,1783.1,5
2021,10,1598.8000000000002,9
2021,1,1943.2399999999998,3
2021,2,1664.44,7
2021,3,1796.86,5
2021,4,1496.1,10
2021,5,1551.38,9
2021,6,1681.6800000000003,6
2021,7,1804.5,4
2021,8,1643.04,8
2021,9,1963.1799999999998,2
2021,10,1971.5800000000002,1
2021,1,1788.8000000000002,4
2021,2,1697.8000000000002,8
2021,3,1943.3400000000001,2
2021,4,1701.6000000000001,7
2021,5,1634.96,9
2021,6,1309.74,10
2021,7,1858.58,3
2021,8,2120.48,1
2021,9,1712.6800000000003,6
2021,10,1741.86,5
2021,1,1962.46,2
2021,2,1838.0800000000002,4
2021,3,2061.74,1
2021,4,1803.6,5
2021,5,1596.68,8
2021,6,1853.42,3
2021,7,1545.38,9
2021,8,1781.0400000000002,6
2021,9,1452.8000000000002,10
2021,10,1620.48,7
2021,1,1821.84,4
2021,2,1697.84,8
2021,3,1640.3400000000001,9
2021,4,2027.06,1
2021,5,1828.6200000000001,3
2021,6,1700.46,7
2021,7,1819.5,5
2021,8,1471.98,10
2021,9,1809.56,6
2021,10,1967.16,2
2021,1,1790.06,6
2021,2,1637.5,8
2021,3,1262.5000000000002,10
2021,4,1813.7400000000002,5
2021,5,1857.7,4
2021,6,1490.8200000000002,9
2021,7,1887.2399999999998,3
2021,8,1996.4599999999998,1
2021,9,1929.8799999999999,2
2021,10,1660.66,7
2021,1,1727.16,6
2021,2,1667.4,8
2021,3,1689.1599999999999,7
2021,4,1995.1599999999999,1
2021,5,1547.56,10
2021,6,1878.6799999999998,5
2021,7,1901.8600000000001,4
2021,8,1937.6,2
2021,9,1932.3599999999997,3
2021,10,1560.3400000000001,9
2022,1,1519.0,10
2022,2,1950.62,2
2022,3,1817.6000000000001,4
2022,4,1859.88,3
2022,5,2169.2,1
2022,6,1814.04,5
2022,7,1676.78,8
2022,8,1757.9999999999998,6
2022,9,1561.7000000000003,9
2022,10,1709.12,7
2022,1,1637.76,6
2022,2,1562.9,10
2022,3,2089.36,1
2022,4,1616.3799999999999,8
2022,5,1565.48,9
2022,6,1669.06,5
2022,7,1872.08,3
2022,8,2074.06,2
2022,9,1686.44,4
2022,10,1634.5,7
2022,1,1996.22,3
2022,2,1424.56,10
2022,3,1898.84,4
2022,4,1674.6799999999998,7
2022,5,1753.2,5
2022,6,2016.8600000000001,2
2022,7,1584.38,8
2022,8,2102.12,1
2022,9,1751.92,6
2022,10,1551.8000000000002,9
2022,1,1842.56,4
2022,2,1982.8999999999996,2
2022,3,1783.84,5
2022,4,1333.5,9
2022,5,1847.4,3
2022,6,1743.24,6
2022,7,1695.38,7
2022,8,1582.04,8
2022,9,2069.0,1
2022,10,1305.3,10
2022,1,1939.5200000000002,1
2022,2,1644.52,10
2022,3,1707.2199999999998,8
2022,4,1694.9,9
2022,5,1850.8000000000002,2
2022,6,1709.8600000000001,6
2022,7,1839.6999999999998,3
2022,8,1810.34,4
2022,9,1709.26,7
2022,10,1784.1399999999999,5
2022,1,1780.6400000000003,6
2022,2,1902.4,2
2022,3,1839.9399999999998,4
2022,4,1924.02,1
2022,5,1517.1999999999998,9
2022,6,1808.4,5
2022,7,1703.4,8
2022,8,1849.2000000000003,3
2022,9,1415.7599999999998,10
2022,10,1776.1399999999999,7
2022,1,1951.02,2
2022,2,1837.5,3
2022,3,1788.14,4
2022,4,1572.3600000000001,9
2022,5,1655.78,7
2022,6,1728.8,6
2022,7,1547.92,10
2022,8,1775.46,5
2022,9,1654.7600000000002,8
2022,10,1978.86,1
2022,1,1807.6,4
2022,2,1321.4,10
2022,3,1599.0,9
2022,4,2114.4399999999996,1
2022,5,1783.72,5
2022,6,1775.8000000000002,6
2022,7,1707.86,8
2022,8,1761.5,7
2022,9,2013.2800000000002,2
2022,10,1811.92,3
2022,1,1838.8000000000002,4
2022,2,1619.12,8
2022,3,1785.2599999999998,6
2022,4,1659.98,7
2022,5,1957.24,2
2022,6,1483.84,10
2022,7,1864.8999999999999,3
2022,8,1596.1200000000001,9
2022,9,2120.46,1
2022,10,1837.7599999999998,5
2022,1,1659.1999999999998,7
2022,2,1640.56,8
2022,3,1417.6,10
2022,4,1735.5400000000002,5
2022,5,2008.04,3
2022,6,1710.3999999999996,6
2022,7,2029.2000000000003,2
2022,8,1613.1,9
2022,9,2041.7600000000002,1
2022,10,1866.9799999999998,4
2022,1,1471.3600000000001,10
2022,2,1609.7,8
2022,3,1713.9,6
2022,4,1916.3799999999999,4
2022,5,1785.24,5
2022,6,2227.6800000000003,1
2022,7,1917.1,3
2022,8,1589.44,9
2022,9,1713.78,7
2022,10,1936.5,2
2022,1,1721.06,6
2022,2,1553.84,9
2022,3,1796.1599999999999,5
2022,4,1680.5,7
2022,5,1879.0,2
2022,6,2197.74,1
2022,7,1858.46,4
2022,8,1875.6599999999999,3
2022,9,1589.3,8
2022,10,1331.6,10
2022,1,1351.1999999999998,9
2022,2,1836.9,5
2022,3,1905.1,4
2022,4,1345.9,10
2022,5,1621.56,8
2022,6,2175.94,1
2022,7,1969.0200000000002,2
2022,8,1813.88,6
2022,9,1737.38,7
2022,10,1941.28,3
2022,1,1700.42,7
2022,2,1883.5000000000002,2
2022,3,1747.16,5
2022,4,1797.7600000000002,4
2022,5,1737.5,6
2022,6,1514.3999999999999,10
2022,7,1824.8200000000002,3
2022,8,1698.08,8
2022,9,1659.3000000000002,9
2022,10,2099.64,1
2022,1,1445.8999999999999,10
2022,2,1877.0800000000004,2
2022,3,1836.3400000000001,4
2022,4,1943.94,1
2022,5,1611.8600000000001,7
2022,6,1501.02,9
2022,7,1837.42,3
2022,8,1788.1800000000003,6
2022,9,1544.9600000000003,8
2022,10,1821.3,5
2022,1,1637.46,9
2022,2,1802.4,2
2022,3,1771.82,3
2022,4,1756.2600000000002,5
2022,5,1695.1,7
2022,6,1925.9799999999998,1
2022,7,1698.88,6
2022,8,1757.62,4
2022,9,1687.46,8
2022,10,1613.66,10
2022,1,1975.56,3
2022,2,1672.02,7
2022,3,2005.3200000000002,2
2022,4,1712.04,5
2022,5,1436.2000000000003,10
2022,6,1709.3,6
2022,7,2098.7,1
2022,8,1557.4399999999998,9
2022,9,1572.2800000000002,8
2022,10,1879.84,4
2022,1,1742.1000000000001,5
2022,2,1672.6599999999999,7
2022,3,1988.5800000000002,2
2022,4,1798.48,4
2022,5,1475.46,10
2022,6,1975.98,3
2022,7,1649.1,8
2022,8,1732.54,6
2022,9,1642.82,9
2022,10,2086.74,1
2022,1,1913.4,3
2022,2,1745.9,7
2022,3,1758.7800000000002,5
2022,4,1622.62,8
2022,5,1933.8600000000001,2
2022,6,1614.02,9
2022,7,1590.88,10
2022,8,1750.4,6
2022,9,1892.8600000000001,4
2022,10,2088.7999999999997,1
2022,1,1860.6,3
2022,2,2380.32,1
2022,3,1832.0600000000002,5
2022,4,1549.6,8
2022,5,1611.1200000000001,7
2022,6,1958.6,2
2022,7,1467.4,9
2022,8,1835.6799999999998,4
2022,9,1620.08,6
2022,10,1405.86,10
2022,1,1820.2999999999997,4
2022,2,1688.8,6
2022,3,1372.7600000000002,10
2022,4,1773.7400000000002,5
2022,5,1643.96,7
2022,6,1543.6,9
2022,7,2279.14,1
2022,8,1961.1599999999999,2
2022,9,1575.9,8
2022,10,1858.26,3
2022,1,1685.76,6
2022,2,1485.6000000000001,9
2022,3,2151.1,1
2022,4,1822.8000000000002,5
2022,5,1906.8,4
2022,6,2032.9,2
2022,7,1628.02,8
2022,8,1464.94,10
2022,9,1645.8600000000001,7
2022,10,1994.8200000000002,3
2022,1,1954.6999999999998,2
2022,2,1593.84,8
2022,3,1575.3999999999999,9
2022,4,1908.76,5
2022,5,2011.52,1
2022,6,1760.16,7
2022,7,1941.3399999999997,3
2022,8,1789.7,6
2022,9,1447.1,10
2022,10,1911.9,4
2022,1,1385.5,10
2022,2,1643.3400000000001,8
2022,3,2154.7,1
2022,4,1888.88,4
2022,5,1820.2399999999998,6
2022,6,1564.06,9
2022,7,1877.2999999999997,5
2022,8,1950.6,2
2022,9,1740.96,7
2022,10,1938.2199999999998,3
2022,1,1702.64,6
2022,2,1717.9,5
2022,3,1946.1000000000001,2
2022,4,1618.9799999999998,8
2022,5,1749.1599999999999,4
2022,6,1367.1399999999999,10
2022,7,1891.3999999999999,3
2022,8,1592.1999999999998,9
2022,9,1694.16,7
2022,10,2070.02,1
2022,1,1918.8799999999999,4
2022,2,1503.6000000000001,9
2022,3,1499.5,10
2022,4,2031.8199999999997,1
2022,5,1849.98,5
2022,6,1974.96,3
2022,7,1988.96,2
2022,8,1710.5,6
2022,9,1573.1399999999999,7
2022,10,1526.5199999999998,8
2022,1,1461.9799999999998,10
2022,2,1881.8799999999999,3
2022,3,1525.96,9
2022,4,1877.52,4
2022,5,1676.1,6
2022,6,1889.44,2
2022,7,1586.36,8
2022,8,1680.48,5
2022,9,2240.12,1
2022,10,1592.72,7
2022,1,1615.3,8
2022,2,1686.8200000000002,6
2022,3,2075.6,1
2022,4,1638.6399999999999,7
2022,5,1971.98,3
2022,6,1765.76,5
2022,7,1534.1,10
2022,8,1545.4,9
2022,9,1985.5199999999998,2
2022,10,1888.2600000000002,4
2022,1,1497.6799999999998,9
2022,2,2030.8000000000002,1
2022,3,1688.06,6
2022,4,1825.2000000000003,4
2022,5,1870.98,3
2022,6,1931.82,2
2022,7,1724.1399999999999,5
2022,8,1678.5800000000002,7
2022,9,1479.56,10
2022,10,1598.3,8
2022,1,1931.74,3
2022,2,1708.18,7
2022,3,1812.92,6
2022,4,1314.6799999999998,10
2022,5,1833.02,5
2022,6,2022.3400000000001,2
2022,7,2227.98,1
2022,8,1586.56,8
2022,9,1538.9,9
2022,10,1853.56,4
2022,1,1703.1000000000001,6
2022,2,1792.98,5
2022,3,1881.42,4
2022,4,2207.82,1
2022,5,1573.7,9
2022,6,1463.7600000000002,10
2022,7,1953.88,2
2022,8,1613.2000000000003,8
2022,9,1681.5,7
2022,10,1938.1200000000001,3
2022,1,1466.2,9
2022,2,1255.0,10
2022,3,1950.3400000000001,3
2022,4,2061.96,2
2022,5,1526.68,8
2022,6,1756.1000000000001,5
2022,7,1886.1599999999999,4
2022,8,1693.7800000000002,6
2022,9,1611.9,7
2022,10,2065.2799999999997,1
2022,1,1712.96,5
2022,2,1919.44,3
2022,3,1405.48,10
2022,4,1512.3400000000001,8
2022,5,2080.2599999999998,2
2022,6,1492.7199999999998,9
2022,7,2208.64,1
2022,8,1697.78,6
2022,9,1716.0600000000002,4
2022,10,1627.9,7
2022,1,1458.76,9
2022,2,2022.24,1
2022,3,1816.0,5
2022,4,1504.5,8
2022,5,1968.4599999999998,2
2022,6,1950.24,3
2022,7,1609.3999999999999,7
2022,8,1456.52,10
2022,9,1663.02,6
2022,10,1854.5400000000002,4
2022,1,1741.42,6
2022,2,1829.38,3
2022,3,1847.7,2
2022,4,1580.6,10
2022,5,1686.1399999999999,8
2022,6,2037.3999999999999,1
2022,7,1797.6399999999999,4
2022,8,1720.1599999999999,7
2022,9,1638.56,9
2022,10,1789.32,5
2022,1,1964.72,1
2022,2,1861.06,4
2022,3,1587.8200000000002,10
2022,4,1794.12,5
2022,5,1912.1,2
2022,6,1689.66,7
2022,7,1638.72,8
2022,8,1707.6599999999999,6
2022,9,1904.5800000000002,3
2022,10,1631.1,9
2022,1,1237.6399999999999,10
2022,2,2025.6000000000001,2
2022,3,2092.9,1
2022,4,1652.28,8
2022,5,1736.46,5
2022,6,1911.84,3
2022,7,1880.36,4
2022,8,1482.3600000000001,9
2022,9,1727.0800000000002,6
2022,10,1692.8200000000002,7
2022,1,1989.96,3
2022,2,1596.84,8
2022,3,1604.6,7
2022,4,1542.3600000000001,9
2022,5,2012.0200000000004,1
2022,6,1789.58,5
2022,7,1661.04,6
2022,8,1470.8600000000001,10
2022,9,2000.6800000000003,2
2022,10,1826.74,4
2022,1,1578.8600000000001,10
2022,2,1669.48,7
2022,3,1688.14,6
2022,4,1829.6599999999999,4
2022,5,2029.2600000000002,1
2022,6,1855.1000000000001,3
2022,7,1618.8000000000002,8
2022,8,1603.36,9
2022,9,1889.46,2
2022,10,1820.8600000000001,5
2022,1,1845.9,3
2022,2,1928.2599999999998,2
2022,3,1816.8600000000001,5
2022,4,1581.9199999999998,10
2022,5,1775.8000000000002,6
2022,6,1669.58,7
2022,7,1597.1200000000003,9
2022,8,1626.7600000000002,8
2022,9,1840.12,4
2022,10,1937.2,1
2022,1,1457.7,9
2022,2,2019.54,2
2022,3,1883.3400000000001,4
2022,4,1395.68,10
2022,5,1688.02,7
2022,6,1541.24,8
2022,7,2067.26,1
2022,8,1897.92,3
2022,9,1692.96,6
2022,10,1872.9999999999998,5
2022,1,1485.8,9
2022,2,2091.8,1
2022,3,1647.5,7
2022,4,1700.1,5
2022,5,1661.96,6
2022,6,1608.9,8
2022,7,2053.62,2
2022,8,1867.5,3
2022,9,1476.38,10
2022,10,1792.08,4
2022,1,1636.8000000000002,8
2022,2,1731.22,6
2022,3,1902.6599999999999,3
2022,4,1562.0800000000002,10
2022,5,1857.86,5
2022,6,1607.12,9
2022,7,1931.48,1
2022,8,1858.3600000000001,4
2022,9,1907.6400000000003,2
2022,10,1699.1999999999998,7
2022,1,1630.88,6
2022,2,2087.6400000000003,1
2022,3,2023.2999999999997,3
2022,4,1803.2000000000003,5
2022,5,1538.54,9
2022,6,1923.92,4
2022,7,2039.46,2
2022,8,1569.66,8
2022,9,1587.0000000000002,7
2022,10,1453.3600000000001,10
2022,1,1713.12,3
2022,2,1701.2,4
2022,3,2187.66,1
2022,4,1615.7600000000002,8
2022,5,1640.42,6
2022,6,1744.8,2
2022,7,1585.92,9
2022,8,1574.84,10
2022,9,1688.96,5
2022,10,1619.1200000000001,7
2022,1,1628.1800000000003,8
2022,2,1591.9,9
2022,3,1674.8,6
2022,4,1660.5,7
2022,5,1545.96,10
2022,6,2231.92,1
2022,7,1779.48,4
2022,8,1979.62,2
2022,9,1683.1,5
2022,10,1866.44,3
2022,1,1595.9,8
2022,2,1398.42,10
2022,3,2226.36,1
2022,4,1773.3,4
2022,5,1932.6,3
2022,6,1689.6,6
2022,7,1399.6000000000001,9
2022,8,2091.1,2
2022,9,1599.7,7
2022,10,1700.98,5
2022,1,1752.28,5
2022,2,1701.02,6
2022,3,1626.06,9
2022,4,2054.8999999999996,2
2022,5,1635.5800000000002,8
2022,6,1464.3600000000001,10
2022,7,1846.54,3
2022,8,2145.2400000000002,1
2022,9,1776.16,4
2022,10,1639.22,7
2022,1,1250.7600000000002,10
2022,2,1982.42,2
2022,3,1570.54,9
2022,4,1657.6000000000004,8
2022,5,1672.2,7
2022,6,1810.4,3
2022,7,2078.6,1
2022,8,1713.96,6
2022,9,1727.54,5
2022,10,1793.8400000000001,4
2022,1,1577.3400000000001,10
2022,2,1675.62,6
2022,3,2034.96,1
2022,4,1590.8400000000001,9
2022,5,1648.1000000000001,8
2022,6,2028.4999999999998,2
2022,7,1797.02,4
2022,8,1707.7600000000002,5
2022,9,1921.16,3
2022,10,1658.8999999999999,7
2022,1,1494.62,8
2022,2,1672.9,6
2022,3,1490.16,9
2022,4,1871.1,4
2022,5,1461.7999999999997,10
2022,6,1892.1799999999998,2
2022,7,2185.2,1
2022,8,1876.6999999999998,3
2022,9,1617.2400000000002,7
2022,10,1846.78,5
2022,1,2202.54,1
2022,2,2138.54,2
2022,3,1271.1,10
2022,4,2024.1600000000003,3
2022,5,1488.8600000000001,9
2022,6,1704.0,6
2022,7,1704.8,5
2022,8,1747.7799999999997,4
2022,9,1676.1999999999998,7
2022,10,1633.52,8
2022,1,1724.82,7
2022,2,1736.9,6
2022,3,1964.54,2
2022,4,1609.4999999999998,9
2022,5,1778.66,5
2022,6,1616.64,8
2022,7,1825.26,4
2022,8,2122.6,1
2022,9,1391.6999999999998,10
2022,10,1928.26,3
2022,1,1862.42,4
2022,2,1511.96,9
2022,3,1579.3799999999999,8
2022,4,1756.0199999999998,6
2022,5,1631.98,7
2022,6,1812.1399999999999,5
2022,7,1889.6999999999998,3
2022,8,2050.0,1
2022,9,1431.7,10
2022,10,1903.16,2
2022,1,1608.2,7
2022,2,2055.7799999999997,2
2022,3,1557.6999999999998,8
2022,4,1919.88,4
2022,5,2075.16,1
2022,6,1429.2200000000003,10
2022,7,2021.8400000000001,3
2022,8,1622.5000000000002,6
2022,9,1693.46,5
2022,10,1509.54,9
2022,1,1796.1200000000001,4
2022,2,1431.6799999999998,10
2022,3,1886.8000000000002,2
2022,4,1606.2399999999998,8
2022,5,1735.24,5
2022,6,2120.1,1
2022,7,1508.8000000000002,9
2022,8,1726.52,6
2022,9,1622.66,7
2022,10,1837.5400000000002,3
2022,1,1887.1399999999999,4
2022,2,1837.1,6
2022,3,2145.38,1
2022,4,1278.3,10
2022,5,1871.0800000000002,5
2022,6,1783.56,7
2022,7,1974.6999999999998,2
2022,8,1720.56,8
2022,9,1890.32,3
2022,10,1506.7000000000003,9
2022,1,1720.9,9
2022,2,1575.62,10
2022,3,2120.86,1
2022,4,1853.9,4
2022,5,1999.62,2
2022,6,1751.3,7
2022,7,1775.8999999999999,6
2022,8,1934.08,3
2022,9,1803.1999999999998,5
2022,10,1736.04,8
2022,1,2076.2,1
2022,2,2004.1399999999999,2
2022,3,1686.04,7
2022,4,1837.3600000000001,5
2022,5,1900.72,4
2022,6,1609.0,8
2022,7,1510.04,9
2022,8,1295.5,10
2022,9,1701.56,6
2022,10,1918.4399999999998,3
2022,1,1788.74,5
2022,2,1646.0399999999997,8
2022,3,1812.02,4
2022,4,1830.0,3
2022,5,1786.24,6
2022,6,2143.1600000000003,1
2022,7,2135.92,2
2022,8,1725.1599999999999,7
2022,9,1556.5,9
2022,10,1401.1599999999999,10
2022,1,1431.4,9
2022,2,2108.8199999999997,2
2022,3,1384.3400000000001,10
2022,4,2321.2599999999998,1
2022,5,1930.84,3
2022,6,1577.1,8
2022,7,1732.0600000000002,6
2022,8,1609.54,7
