season,seat,points,place
2026,1,2022.537292158292,1
2026,2,1819.8832047371475,4
2026,3,1777.2886220234454,6
2026,4,1795.247002441273,5
2026,5,1664.644622269342,7
2026,6,1900.745399709182,2
2026,7,1870.9322301350333,3
2026,8,1615.9673367819971,9
2026,9,1588.9162795431027,10
2026,10,1663.163369888326,8
2026,1,1622.3014679983085,7
2026,2,1585.5971818368507,8
2026,3,2066.946858129351,1
2026,4,1697.9624417629093,6
2026,5,1801.5384266697542,5
2026,6,1516.6372181354232,10
2026,7,1891.4239535461372,4
2026,8,1936.2759217564205,2
2026,9,1523.2087949588993,9
2026,10,1907.3757484855591,3
2026,1,1758.6449524190284,6
2026,2,1772.2457869064056,5
2026,3,1631.9344272700996,10
2026,4,1792.7303503446185,4
2026,5,1865.6406769113873,2
2026,6,1857.293604610529,3
2026,7,1745.2275953481612,7
2026,8,1936.4425855284492,1
2026,9,1738.7390154135715,8
2026,10,1641.6271036062856,9
2026,1,1939.8342211054753,2
2026,2,2027.7595380194246,1
2026,3,1643.7987626825643,8
2026,4,1831.8784586014792,5
2026,5,1890.29022941842,3
2026,6,1616.630193499571,9
2026,7,1881.7637833052756,4
2026,8,1764.6450071324446,7
2026,9,1517.8020299936384,10
2026,10,1775.3957101868482,6
2026,1,1936.0178075456824,3
2026,2,1853.2444022474376,5
2026,3,1614.2294334857884,8
2026,4,1695.636076784774,7
2026,5,1336.9757834788065,10
2026,6,1988.7924426383117,2
2026,7,1735.9000080624296,6
2026,8,1877.3141610324728,4
2026,9,1574.731627826864,9
2026,10,1993.266742628247,1
2026,1,1480.305656247505,10
2026,2,1778.5490562345317,6
2026,3,1738.2242792730822,8
2026,4,1862.7784090488792,3
2026,5,1941.0563637759728,2
2026,6,1846.700419922486,5
2026,7,1773.4995662985793,7
2026,8,1846.7914468600736,4
2026,9,1574.5162287667863,9
2026,10,2035.7142251256998,1
2026,1,1720.1959506012868,7
2026,2,1857.4364824920444,5
2026,3,1472.206179058912,10
2026,4,1962.7626410605615,4
2026,5,1557.076950191301,9
2026,6,1815.9623986143988,6
2026,7,1604.6115255966918,8
2026,8,2057.044457955408,2
2026,9,2006.750054674493,3
2026,10,2117.886837483303,1
2026,1,1886.3760874091936,2
2026,2,1865.6828575847053,3
2026,3,1648.6544549470934,6
2026,4,1497.854679241411,10
2026,5,1785.9944950755294,5
2026,6,1817.6561528429245,4
2026,7,1924.3882437082632,1
2026,8,1640.576450862443,7
2026,9,1619.7188688959714,9
2026,10,1640.1916582782612,8
2026,1,1776.3424984543835,7
2026,2,1365.9091492678263,10
2026,3,1860.3143462349672,3
2026,4,1630.0924065275804,8
2026,5,1823.76202073922,6
2026,6,1982.8689702671259,2
2026,7,1845.2843933805284,4
2026,8,1845.2618954735694,5
2026,9,2045.6155808248539,1
2026,10,1393.545877567772,9
2026,1,1643.2517651068033,8
2026,2,1949.9408877222413,1
2026,3,1614.6902691716716,9
2026,4,1601.1707441044184,10
2026,5,1794.3491643577856,2
2026,6,1791.323041311713,3
2026,7,1775.7502010830478,4
2026,8,1716.326536522547,5
2026,9,1682.6024529397732,6
2026,10,1668.9422727614412,7
2026,1,1893.511542631632,2
2026,2,1850.2305514892898,3
2026,3,1700.955891474318,6
2026,4,1819.5809945996507,5
2026,5,1473.6826718641773,10
2026,6,1649.8474403300725,7
2026,7,1826.1681179858783,4
2026,8,1986.297784429531,1
2026,9,1546.7965325038015,9
2026,10,1635.1003495456262,8
2026,1,1519.6436881675988,10
2026,2,1674.3596074443171,7
2026,3,1586.3142073243257,9
2026,4,1739.6253372256056,4
2026,5,1844.5702714621352,1
2026,6,1686.5906606469434,6
2026,7,1776.27161964799,3
2026,8,1734.969574387972,5
2026,9,1596.9402999614103,8
2026,10,1829.1771184348195,2
2026,1,1814.2352597518807,3
2026,2,1770.171675700748,5
2026,3,1826.0966878539311,2
2026,4,1741.0935964083974,8
2026,5,1647.8002423047565,10
2026,6,1764.5159046755311,7
2026,7,1768.1726571261252,6
2026,8,1965.3670816585898,1
2026,9,1722.0013282420564,9
2026,10,1802.3562197918586,4
2026,1,1772.337033552204,6
2026,2,1843.7293121460439,3
2026,3,1699.1417255926372,8
2026,4,1887.4921873591998,2
2026,5,1551.5003910389678,10
2026,6,1829.992041447194,4
2026,7,1959.663420470988,1
2026,8,1767.9156957386963,7
2026,9,1674.0121524323004,9
2026,10,1825.143631147195,5
2026,1,1703.933875677901,7
2026,2,1591.861082094809,9
2026,3,1793.0546357161134,6
2026,4,2093.1908178194167,1
2026,5,1799.2174956110862,5
2026,6,1334.8113739543915,10
2026,7,1847.8809851871001,3
2026,8,2008.4518737931767,2
2026,9,1597.6889034192905,8
2026,10,1810.2137249086795,4
2026,1,2023.8299522592404,1
2026,2,1569.0441142705681,9
2026,3,1608.4984514773441,8
2026,4,1943.6179312661104,2
2026,5,1659.6911941589694,7
2026,6,1559.1578548714608,10
2026,7,1854.4694022574545,5
2026,8,1720.4106583160687,6
2026,9,1880.003298959114,4
2026,10,1942.7017810375087,3
2026,1,1747.7540719605008,6
2026,2,1986.1918424437317,2
2026,3,1783.6985216687312,5
2026,4,1585.3321724339867,10
2026,5,1595.7086564890787,9
2026,6,1631.2214740695617,7
2026,7,2006.5289388113279,1
2026,8,1595.9093384713274,8
2026,9,1873.0165621442852,3
2026,10,1802.9429370112573,4
2026,1,1986.4886835059197,2
2026,2,2038.1637870938155,1
2026,3,1800.6745740675165,4
2026,4,1802.283835997017,3
2026,5,1516.583950177012,10
2026,6,1767.0927243761475,6
2026,7,1570.939567160082,9
2026,8,1770.693052457715,5
2026,9,1640.4288640078994,8
2026,10,1684.373601434875,7
2026,1,1534.103096372068,10
2026,2,1737.813041601214,5
2026,3,1789.1740290641533,3
2026,4,1709.8260555364764,7
2026,5,1733.2183640192368,6
2026,6,1895.114607144435,1
2026,7,1633.6216713034348,9
2026,8,1816.0629304277759,2
2026,9,1641.4121043616565,8
2026,10,1786.7878731364349,4
2026,1,1660.5994090270187,6
2026,2,1587.0279333603708,8
2026,3,1800.6205600102364,2
2026,4,1668.929342389762,5
2026,5,1608.5403987598572,7
2026,6,2102.9874602000336,1
2026,7,1314.067939166046,10
2026,8,1775.1146708140168,3
2026,9,1562.716904716503,9
2026,10,1746.276822432037,4
2026,1,1843.6085475575424,4
2026,2,1668.4911416741857,8
2026,3,1562.5772538052734,10
2026,4,2036.637259530278,2
2026,5,2181.622245673715,1
2026,6,1674.8436102544215,7
2026,7,1865.7354298098262,3
2026,8,1838.4848016753087,5
2026,9,1614.4059728356342,9
2026,10,1679.7184470962843,6
2026,1,1812.432093556029,3
2026,2,1949.6169416040345,1
2026,3,1623.842486093417,9
2026,4,1650.7147873927702,7
2026,5,1854.644124748785,2
2026,6,1742.9990257741256,4
2026,7,1449.986004231188,10
2026,8,1730.797751923234,5
2026,9,1721.1256652104732,6
2026,10,1645.0491731620618,8
2026,1,1652.4267440892595,10
2026,2,1883.6435278924544,3
2026,3,1964.6282768341362,1
2026,4,1746.726586086891,6
2026,5,1684.9789354724692,8
2026,6,1707.9236318339279,7
2026,7,1898.2184544385473,2
2026,8,1679.3797117859287,9
2026,9,1845.6425254857863,4
2026,10,1761.9852361324088,5
2026,1,1689.4830355244567,6
2026,2,1615.3267421200926,7
2026,3,1529.206259025684,10
2026,4,1787.3385780147737,4
2026,5,1733.6161992473212,5
2026,6,1558.443609640903,9
2026,7,2041.1386574223166,2
2026,8,1832.6956663199207,3
2026,9,2172.035303656747,1
2026,10,1561.858484285322,8
2026,1,1765.9530835438918,6
2026,2,1860.697960953738,4
2026,3,1537.5575399325141,10
2026,4,1891.5233747989935,2
2026,5,1676.1836682475873,8
2026,6,1656.2872366631777,9
2026,7,1796.8523022361305,5
2026,8,1723.6045543155553,7
2026,9,1982.843554282871,1
2026,10,1868.8071181964501,3
2026,1,1465.4918718169188,10
2026,2,1925.7777623976838,5
2026,3,1620.7476889912116,8
2026,4,1999.6128484014375,3
2026,5,1723.883900786097,6
2026,6,1942.4872219986826,4
2026,7,2012.5432900387787,2
2026,8,2022.7830523773234,1
2026,9,1591.7931783078889,9
2026,10,1670.3542215137293,7
2026,1,1571.4156907217143,8
2026,2,1738.4250250640694,6
2026,3,1391.5060692519435,9
2026,4,1870.0264684209278,2
2026,5,1188.728289332315,10
2026,6,1741.9552336641495,5
2026,7,1989.1372792729724,1
2026,8,1758.1168502559067,4
2026,9,1624.4097816606081,7
2026,10,1848.3473594628913,3
2026,1,1822.3902088105517,5
2026,2,1990.630385951506,4
2026,3,1718.4283526610811,9
2026,4,1787.4649742890483,7
2026,5,1648.1797717364568,10
2026,6,2024.7590306497718,2
2026,7,1993.8229076744933,3
2026,8,2066.0263582096723,1
2026,9,1743.6880686110549,8
2026,10,1790.0109933749477,6
2026,1,1817.7454477687384,3
2026,2,1753.336950177957,4
2026,3,1626.5555411952182,6
2026,4,1345.5612228706304,9
2026,5,1556.3209383059768,8
2026,6,1307.5650830568898,10
2026,7,1984.114082193637,2
2026,8,1604.262803386924,7
2026,9,1646.1840341608083,5
2026,10,2031.7943731093094,1
2026,1,1587.1638528808307,8
2026,2,1754.370946296698,5
2026,3,1836.5781557373905,3
2026,4,1514.1001136088553,10
2026,5,1560.5320502402574,9
2026,6,1596.6385093868387,7
2026,7,2014.6548431307638,1
2026,8,1647.2632835022193,6
2026,9,1855.1096783973949,2
2026,10,1791.2235977748653,4
2026,1,1665.755289228685,8
2026,2,1875.3645636211834,3
2026,3,1399.433494862044,10
2026,4,2009.9533266159835,2
2026,5,1784.7103049201046,5
2026,6,1754.410966369544,7
2026,7,1634.2371122081213,9
2026,8,1781.5956961634452,6
2026,9,2288.3546675342673,1
2026,10,1787.429732929767,4
2026,1,1916.5394000086653,2
2026,2,1590.3706298459574,9
2026,3,1811.9383169681068,6
2026,4,1592.135827547967,8
2026,5,1706.9103469009156,7
2026,6,1978.8757378427374,1
2026,7,1838.2422572750934,5
2026,8,1850.3449828289415,4
2026,9,1902.4097290052143,3
2026,10,1475.648278184392,10
2026,1,1457.1280604922545,10
2026,2,1528.9862997553298,8
2026,3,1766.9453333022707,5
2026,4,1481.4231040417167,9
2026,5,1894.2610818200244,2
2026,6,1812.0303146468195,3
2026,7,1914.2330703091018,1
2026,8,1670.3496890634233,7
2026,9,1740.7454405198891,6
2026,10,1774.3895302723222,4
2026,1,1838.9135839305177,3
2026,2,1838.713424212332,4
2026,3,1513.1356398064354,9
2026,4,1581.4926985111802,7
2026,5,1899.6604315349439,2
2026,6,1648.0724082693566,6
2026,7,1797.482217490134,5
2026,8,1439.1696174600345,10
2026,9,2046.3864569672262,1
2026,10,1552.4097223747756,8
2026,1,2067.5130021135433,1
2026,2,1547.510816193207,9
2026,3,1771.4881732567817,5
2026,4,1584.8953420965809,8
2026,5,1730.5906502633793,6
2026,6,1612.08915040035,7
2026,7,1350.5128400582755,10
2026,8,1805.7476511926898,4
2026,9,1868.4285695615592,2
2026,10,1855.8703158485237,3
2026,1,1544.9852558073112,9
2026,2,1735.809889123617,5
2026,3,1513.0047738517544,10
2026,4,1810.2124590688436,4
2026,5,1661.5377552780924,7
2026,6,1666.2783473750926,6
2026,7,1580.5320807026771,8
2026,8,1969.6544812432276,2
2026,9,1822.2613287857237,3
2026,10,2153.3901998445754,1
2026,1,1596.2723244548026,9
2026,2,1792.0467627045036,5
2026,3,1750.9192979023856,6
2026,4,1750.0614468558608,7
2026,5,2026.4989259943702,2
2026,6,1881.3952770151407,3
2026,7,1819.515136577453,4
2026,8,1608.599857213581,8
2026,9,2111.5394854682545,1
2026,10,1568.9430777591954,10
2026,1,1676.0983056611904,6
2026,2,1457.5332940439826,10
2026,3,1722.3584331528373,4
2026,4,1907.1468825780667,2
2026,5,1638.926848805263,7
2026,6,1953.462306196151,1
2026,7,1608.7574661483118,8
2026,8,1705.264111235625,5
2026,9,1774.3710206142568,3
2026,10,1505.5605668841908,9
2026,1,1745.8439904937497,3
2026,2,1727.8054873284534,4
2026,3,1698.8874168991606,7
2026,4,1789.1472089927056,1
2026,5,1712.0527548837367,5
2026,6,1710.1381771119331,6
2026,7,1608.6783959706956,10
2026,8,1761.7885494094276,2
2026,9,1667.2515384114677,9
2026,10,1670.0588979221802,8
2026,1,1572.2860077279574,9
2026,2,1640.588332180349,7
2026,3,1409.725777884138,10
2026,4,2017.0560463748354,2
2026,5,1857.2350015786044,5
2026,6,1906.3700369574917,4
2026,7,1620.4330488504465,8
2026,8,1837.160288913771,6
2026,9,1938.188393911881,3
2026,10,2084.5415153176164,1
2026,1,1933.1084271581194,3
2026,2,1975.9192930883305,1
2026,3,1810.6335141669579,7
2026,4,1942.6417985208545,2
2026,5,1587.6315262331887,10
2026,6,1799.1521220687882,8
2026,7,1828.5654784202661,6
2026,8,1879.0939306786372,4
2026,9,1874.6609152955584,5
2026,10,1631.9201628752944,9
2026,1,1562.5781214119506,9
2026,2,1696.5662267638313,7
2026,3,1718.5514896075488,4
2026,4,1504.3601367815872,10
2026,5,1759.7724067761933,3
2026,6,2142.893762228936,1
2026,7,1833.6380500158562,2
2026,8,1717.1044669543169,5
2026,9,1632.5450068205262,8
2026,10,1701.905471536075,6
2026,1,1574.6666963992534,8
2026,2,1984.1748210423818,2
2026,3,1827.244258991595,3
2026,4,2006.7582724470058,1
2026,5,1662.2684470855247,7
2026,6,1774.4749963686586,5
2026,7,1535.8933760012212,9
2026,8,1667.639973687409,6
2026,9,1515.62987596395,10
2026,10,1784.7278027161972,4
2026,1,1973.5123829609126,1
2026,2,1681.9275185024965,7
2026,3,1956.3006597627625,2
2026,4,1486.434746580976,10
2026,5,1724.8323992548894,5
2026,6,1522.27867119156,9
2026,7,1689.9740007606426,6
2026,8,1833.0927603416326,4
2026,9,1552.469155952603,8
2026,10,1865.4010857561555,3
2026,1,1612.360349326268,9
2026,2,1922.809950813154,2
2026,3,1759.9324149446018,5
2026,4,1933.2297947471238,1
2026,5,1709.8193133714299,6
2026,6,1670.479183825881,8
2026,7,1821.257609349853,3
2026,8,1531.5390732330907,10
2026,9,1788.9326668956992,4
2026,10,1700.167090307435,7
2026,1,1889.5458034499343,2
2026,2,1728.466029579568,6
2026,3,1490.0655296960265,10
2026,4,1764.6706162844494,4
2026,5,1834.5253175550426,3
2026,6,1905.516207470112,1
2026,7,1596.0521951049861,9
2026,8,1642.9691423676404,8
2026,9,1712.1066543896034,7
2026,10,1755.2982596742247,5
2026,1,1573.6868979207807,7
2026,2,1740.027427472047,3
2026,3,1663.5368117370435,5
2026,4,1840.9921313420157,2
2026,5,1641.205952219876,6
2026,6,1735.123406810974,4
2026,7,1430.6544183951369,9
2026,8,1309.2504726317702,10
2026,9,1527.0327766042274,8
2026,10,1847.8214334208258,1
2026,1,1290.8639933344202,10
2026,2,1560.6105093754068,9
2026,3,1717.2117308981376,6
2026,4,1803.96064158999,4
2026,5,1746.5143977062207,5
2026,6,1960.1522861815788,1
2026,7,1673.8021449714881,7
2026,8,1856.532003301884,3
2026,9,1637.8794327927994,8
2026,10,1922.4473332651105,2
2026,1,1789.666238263539,8
2026,2,1354.0843054451916,10
2026,3,1900.4874402575092,5
2026,4,2170.4731835097828,1
2026,5,1933.4444936294385,3
2026,6,1819.1654226108321,6
2026,7,1916.8332949244732,4
2026,8,1713.139768578788,9
2026,9,1810.0080067303547,7
2026,10,1992.6248970964389,2
2026,1,1626.440614660356,8
2026,2,1498.3619512286853,10
2026,3,1848.059190445495,2
2026,4,1634.666015997404,7
2026,5,1739.2324180594787,3
2026,6,1545.973853526126,9
2026,7,2022.2145194911752,1
2026,8,1677.0305338042695,5
2026,9,1669.6599570286498,6
2026,10,1701.8842838833125,4
2026,1,1539.9646154082593,9
2026,2,1622.309541445093,6
2026,3,1403.5941365844315,10
2026,4,1833.6809468729318,3
2026,5,1614.305139783877,7
2026,6,1600.2114507149447,8
2026,7,1960.503445193243,1
2026,8,1654.8863469837363,4
2026,9,1627.0391162997335,5
2026,10,1892.7605003557928,2
2026,1,2102.310491191781,1
2026,2,1616.6791835627357,10
2026,3,1668.866712795826,7
2026,4,1807.4054430058554,5
2026,5,1761.2794645530564,6
2026,6,1653.9411032873059,8
2026,7,1817.6133864384296,4
2026,8,2027.101741638181,2
2026,9,1960.410493942186,3
2026,10,1653.3003819399626,9
2026,1,2189.0437463620115,1
2026,2,1733.3635651293057,9
2026,3,2010.0151952941933,3
2026,4,2002.8562790769056,4
2026,5,2012.4880031261805,2
2026,6,1864.8585384453434,5
2026,7,1171.8509478727156,10
2026,8,1757.2543884404167,8
2026,9,1757.8499145777237,7
2026,10,1774.8085591670251,6
2026,1,1856.6978079044636,3
2026,2,1828.1115230082792,4
2026,3,1722.7226483174134,6
2026,4,1583.2721920316233,8
2026,5,1423.0981834587928,10
2026,6,2039.1336610085418,1
2026,7,1770.8176632170944,5
2026,8,1985.3422969561836,2
2026,9,1721.3587716115362,7
2026,10,1581.2598377358527,9
2026,1,1602.6385410637233,5
2026,2,1679.5860371824685,4
2026,3,1532.8985173686106,9
2026,4,1551.8247490378048,8
2026,5,1942.847053530526,2
2026,6,1451.5965605104766,10
2026,7,1974.4251956367937,1
2026,8,1839.2776201409024,3
2026,9,1596.8564091343223,6
2026,10,1562.568484205867,7
2026,1,2044.9901753699999,1
2026,2,1857.0139073780351,4
2026,3,1912.9831921282394,3
2026,4,1765.7362117738103,6
2026,5,1792.5941513073703,5
2026,6,1640.548399508088,8
2026,7,1672.8543670995884,7
2026,8,1442.8869894467293,10
2026,9,1628.99051494509,9
2026,10,1935.202976201716,2
2026,1,1656.9885391789708,6
2026,2,1504.5307784374622,8
2026,3,1844.5373111089937,2
2026,4,1887.3188069967525,1
2026,5,1459.9864182954057,9
2026,6,1790.4005444068328,4
2026,7,1667.9415132787421,5
2026,8,1573.5786627198927,7
2026,9,1795.5252667286518,3
2026,10,1458.1643368810157,10
2026,1,1846.5983081364757,3
2026,2,1823.365862232328,4
2026,3,1596.644786908258,9
2026,4,2017.6432617336807,1
2026,5,1751.4242890872956,5
2026,6,1857.2218171040972,2
2026,7,1371.210894459164,10
2026,8,1682.5509518382164,6
2026,9,1607.170900170028,8
2026,10,1675.9318888664284,7
2026,1,1963.0677979063144,1
2026,2,1750.0951164855446,6
2026,3,1703.4134019672474,9
2026,4,1730.998215829155,7
2026,5,1720.27856977899,8
2026,6,1862.4678542899142,4
2026,7,1373.7730957806634,10
2026,8,1953.312725508391,2
2026,9,1908.3585589207876,3
2026,10,1805.835415818281,5
2026,1,1883.6921958309385,3
2026,2,1823.4431441026097,5
2026,3,1747.055352242981,7
2026,4,1863.6551112942805,4
2026,5,1711.30833362516,9
2026,6,1894.2541387162319,2
2026,7,1422.7822053419236,10
2026,8,1714.2052087838483,8
2026,9,1924.592548048996,1
2026,10,1793.4572484440312,6
2026,1,1774.0661688410116,3
2026,2,1690.858712998478,4
2026,3,1833.6132472088298,2
2026,4,1866.2457080568297,1
2026,5,1661.794838748422,6
2026,6,1480.9224865438075,10
2026,7,1590.508219788347,8
2026,8,1492.9450776003077,9
2026,9,1682.8901703676804,5
2026,10,1625.6055297823768,7
2026,1,1895.7029593861046,3
2026,2,1702.904161249011,8
2026,3,1695.1578156475125,9
2026,4,1612.2010999864033,10
2026,5,1857.5744710722706,4
2026,6,1750.285725028696,7
2026,7,1908.6872067479958,1
2026,8,1829.5885305314323,5
2026,9,1896.0703994049775,2
2026,10,1758.8196676033374,6
2026,1,1794.4264488092115,4
2026,2,1982.6970732493269,1
2026,3,1852.311587078231,3
2026,4,1742.7547321884626,8
2026,5,1530.80926073767,9
2026,6,1529.463239256921,10
2026,7,1941.869953005009,2
2026,8,1774.3759339985957,7
2026,9,1791.9911879425517,5
2026,10,1778.9634390831552,6
2026,1,1291.6732783791413,10
2026,2,1630.5406320542907,7
2026,3,1680.293806031531,5
2026,4,1524.8116196104668,9
2026,5,2024.3496447947496,1
2026,6,1751.4373421863454,4
2026,7,1579.0518477637002,8
2026,8,1774.4487202007392,3
2026,9,1666.8539475700884,6
2026,10,1889.0634021041994,2
2026,1,1408.3484447300766,9
2026,2,1970.6222607698533,1
2026,3,1622.5067205975079,7
2026,4,1510.1214899817185,8
2026,5,1952.5012064151229,2
2026,6,1721.9733962897644,6
2026,7,1792.1770974063706,5
2026,8,1948.832578439887,3
2026,9,1901.0396013659422,4
2026,10,1211.6062573156378,10
2026,1,1539.7779261997885,9
2026,2,1650.4735998414342,8
2026,3,1413.9329340348359,10
2026,4,1906.7207418298733,1
2026,5,1821.4266813947993,3
2026,6,1770.6224034590916,6
2026,7,1797.5709142519431,4
2026,8,1867.260023997953,2
2026,9,1757.7484160554093,7
2026,10,1786.7014605130703,5
2026,1,1970.9436182070685,1
2026,2,1873.8309398132192,3
2026,3,1897.094936498222,2
2026,4,1584.2980836515596,9
2026,5,1801.4296230975897,4
2026,6,1646.8907142130206,8
2026,7,1684.450326312044,7
2026,8,1425.170612070659,10
2026,9,1732.9102412115615,5
2026,10,1718.8347599105446,6
2026,1,1836.1640817111188,3
2026,2,1815.3799353876364,5
2026,3,1680.1769836778726,9
2026,4,1701.1179678887215,8
2026,5,1851.1381434321695,2
2026,6,1785.4380073341554,7
2026,7,1803.2342138959516,6
2026,8,1960.1210464418803,1
2026,9,1545.829122173186,10
2026,10,1819.243897512114,4
2026,1,1686.9251348924686,8
2026,2,1514.021968722937,9
2026,3,1962.8640354697454,1
2026,4,1714.395052473849,5
2026,5,1853.8195336953431,4
2026,6,1891.7830107537134,3
2026,7,1692.5686849267063,7
2026,8,1422.8100403657888,10
2026,9,1918.9594781004694,2
2026,10,1705.759121820569,6
2026,1,1886.2925048467728,2
2026,2,1830.5162170956596,4
2026,3,1723.433170454884,6
2026,4,1876.7813222763957,3
2026,5,1962.1545866542488,1
2026,6,1649.2507163108833,7
2026,7,1824.556086442635,5
2026,8,1471.6079864928652,10
2026,9,1604.4035874914048,9
2026,10,1644.4427320701247,8
2026,1,1701.6565837374117,9
2026,2,1910.6215386745243,3
2026,3,1931.4603665247319,2
2026,4,1895.1132848475404,4
2026,5,1846.9297940792035,6
2026,6,1641.1274754449332,10
2026,7,1953.1067430186808,1
2026,8,1847.083519299521,5
2026,9,1741.5866889329484,8
2026,10,1754.9959019928701,7
2026,1,1732.2142670731996,8
2026,2,2125.9145278624846,1
2026,3,1855.3867391509011,5
2026,4,1893.9461024477444,3
2026,5,1961.3961165941696,2
2026,6,1768.4291727532618,7
2026,7,1780.9458567979827,6
2026,8,1631.2561102246093,10
2026,9,1880.9818744776103,4
2026,10,1662.0158985114608,9
2026,1,1459.807270146885,10
2026,2,1928.830924770879,2
2026,3,1697.4238659583011,6
2026,4,1775.2396005994171,5
2026,5,1882.5261128085967,3
2026,6,1665.542360336939,7
2026,7,1599.2319343577747,8
2026,8,1577.7411123513507,9
2026,9,1815.125862701758,4
2026,10,2031.7330571632665,1
2026,1,1953.394902312205,2
2026,2,2013.9886407150104,1
2026,3,1613.1225615901424,10
2026,4,1849.9416850670038,3
2026,5,1711.4639784288622,7
2026,6,1681.9939144335785,9
2026,7,1798.5403581425235,4
2026,8,1704.3352558861484,8
2026,9,1794.8235065032438,5
2026,10,1790.6978982304645,6
2026,1,1830.6579501949777,3
2026,2,1727.4998861751947,7
2026,3,1524.533000169538,10
2026,4,1619.5304056847679,8
2026,5,1776.367880025721,6
2026,6,1792.4918588119363,4
2026,7,1790.4668689540742,5
2026,8,1582.0320691759048,9
2026,9,1933.182980415843,1
2026,10,1904.2287938825789,2
2026,1,1877.3797346475235,3
2026,2,1873.0012001993255,4
2026,3,1593.2487152115843,8
2026,4,1680.1439101664096,6
2026,5,2028.3041003420462,2
2026,6,1491.8275325360949,9
2026,7,1807.5190500984904,5
2026,8,2176.2933552666855,1
2026,9,1446.9873334910314,10
2026,10,1593.4050861436476,7
2026,1,1906.9811667905165,2
2026,2,1803.3055061544724,6
2026,3,1762.782275968386,8
2026,4,1843.0594217729217,4
2026,5,1513.7424619494882,10
2026,6,1540.1468999164765,9
2026,7,1802.7257962355802,7
2026,8,1981.5411210675554,1
2026,9,1813.1633868760232,5
2026,10,1882.3366423604893,3
2026,1,1666.4003658471886,8
2026,2,2044.319738708934,2
2026,3,2177.716834272441,1
2026,4,1627.5064257810643,9
2026,5,1986.7126098670033,3
2026,6,1937.0161015287727,4
2026,7,1807.5555541796189,6
2026,8,1591.9062271018224,10
2026,9,1689.225123522746,7
2026,10,1874.8274693587928,5
2026,1,1727.284590101577,7
2026,2,1743.7112898892851,6
2026,3,1586.402382589509,10
2026,4,1986.0873387613976,1
2026,5,1770.1965410032974,5
2026,6,1608.0356465046239,9
2026,7,1967.712217072031,3
2026,8,1982.3277735211327,2
2026,9,1677.883467429014,8
2026,10,1889.2954844119208,4
2026,1,1585.1934796693085,9
2026,2,1865.0422265187162,3
2026,3,1681.2627978988153,5
2026,4,1595.396847431457,8
2026,5,1692.937670976526,4
2026,6,2027.6778992734107,1
2026,7,1624.7393765580766,7
2026,8,1917.9136076785371,2
2026,9,1509.459036793322,10
2026,10,1670.6849915726132,6
2026,1,1856.4311929606042,2
2026,2,1866.5740954482897,1
2026,3,1823.947197259107,3
2026,4,1637.487409153969,5
2026,5,1472.4062834522465,10
2026,6,1476.1358242783185,9
2026,7,1597.6683296181961,7
2026,8,1724.1704810309961,4
2026,9,1611.957958344784,6
2026,10,1483.6863715273405,8
2026,1,2140.4894190116065,1
2026,2,1800.1012607263362,3
2026,3,1408.5377817827637,10
2026,4,1730.0899639167262,6
2026,5,2051.6708064807353,2
2026,6,1775.1547842627335,4
2026,7,1486.1503429269578,9
2026,8,1720.3719762383794,7
2026,9,1582.8044939982497,8
2026,10,1730.165206104983,5
2026,1,1682.116370580992,7
2026,2,1727.7198918963882,4
2026,3,1371.3815110025503,10
2026,4,2145.4764539261882,1
2026,5,1654.0519742994902,8
2026,6,2065.0361623906274,2
2026,7,1702.457216278713,6
2026,8,1639.693888072587,9
2026,9,1725.6571353835927,5
2026,10,1765.961790518839,3
2026,1,1744.4569056851465,7
2026,2,1724.0423267977078,8
2026,3,1785.020671581245,5
2026,4,1401.2463488624091,10
2026,5,1833.7666195403472,4
2026,6,1776.2613874204785,6
2026,7,1956.3536094004705,2
2026,8,1904.6322564687798,3
2026,9,1592.1351566456758,9
2026,10,2085.1104294354363,1
2026,1,1792.7150561169271,3
2026,2,1684.2634987027807,6
2026,3,1877.2084241128991,1
2026,4,1717.5630490226877,5
2026,5,1453.7952777360747,10
2026,6,1502.973407236105,9
2026,7,1605.845280537379,7
2026,8,1848.0656785812275,2
2026,9,1754.1213187394121,4
2026,10,1603.6414875647406,8
2026,1,1538.2207395730052,10
2026,2,2081.2738698092544,1
2026,3,1873.975478546363,3
2026,4,1575.7657832028294,7
2026,5,1801.0840784382342,4
2026,6,1538.2676439857953,9
2026,7,1902.9948876637484,2
2026,8,1727.9352135523231,6
2026,9,1568.7509730950603,8
2026,10,1771.7409802539937,5
2026,1,1590.2686821551029,9
2026,2,1735.3500679833787,5
2026,3,1877.1580516029358,1
2026,4,1802.2008538728894,2
2026,5,1624.8068224178176,8
2026,6,1671.1543164502787,6
2026,7,1633.8433279419937,7
2026,8,1756.6835305671716,4
2026,9,1775.2771445921437,3
2026,10,1546.5827301507431,10
2026,1,1932.1053436732727,3
2026,2,1583.1121779013793,10
2026,3,1904.5905972117407,4
2026,4,1788.6697316167406,6
2026,5,1763.5222727876342,8
2026,6,1806.4498839856692,5
2026,7,1970.272801924849,2
2026,8,1779.2148735398496,7
2026,9,1660.7176300675146,9
2026,10,2072.0332163477983,1
2026,1,1970.633981875662,2
2026,2,1685.7745923530017,10
2026,3,1905.9890832837368,4
2026,4,1772.6721819968484,8
2026,5,1876.8999801200418,6
2026,6,1743.6984270559315,9
