season,seat,points,place
2021,4,1907.8600000000001,9
2021,5,1539.06,10
2021,6,1981.96,2
2021,7,1950.3600000000001,5
2021,8,1994.86,1
2021,9,1959.6600000000003,4
2021,10,1949.84,6
2021,1,1936.6799999999998,7
2021,2,1959.4799999999998,4
2021,3,1895.06,9
2021,4,2053.2,1
2021,5,1974.1999999999998,2
2021,6,1942.58,6
2021,7,1968.56,3
2021,8,1904.86,8
2021,9,1955.6000000000004,5
2021,10,1798.18,10
2021,1,1999.6,2
2021,2,1913.56,5
2021,3,1842.9799999999996,8
2021,4,1751.9,9
2021,5,1945.3399999999997,4
2021,6,1878.9399999999998,6
2021,7,2055.16,1
2021,8,1707.46,10
2021,9,1956.58,3
2021,10,1866.42,7
2021,1,2062.86,1
2021,2,1887.54,9
2021,3,1963.18,5
2021,4,2034.4399999999998,2
2021,5,1953.08,6
2021,6,1933.32,7
2021,7,2021.2199999999998,3
2021,8,1895.18,8
2021,9,1990.0,4
2021,10,1884.98,10
2021,1,1849.2199999999998,8
2021,2,1917.74,5
2021,3,1920.38,4
2021,4,1998.24,3
2021,5,1574.9,10
2021,6,2079.9,1
2021,7,1824.54,9
2021,8,1896.5,7
2021,9,1917.2600000000002,6
2021,10,2002.96,2
2021,1,1938.2599999999998,6
2021,2,1666.6000000000001,10
2021,3,1943.62,5
2021,4,1912.42,7
2021,5,1947.94,4
2021,6,1962.4999999999998,3
2021,7,2023.8400000000001,1
2021,8,1963.86,2
2021,9,1841.7599999999998,9
2021,10,1885.1400000000003,8
2021,1,1964.68,3
2021,2,1923.24,6
2021,3,2021.6599999999999,1
2021,4,1637.96,10
2021,5,1783.1599999999999,8
2021,6,1954.96,4
2021,7,1701.8999999999999,9
2021,8,1951.9599999999998,5
2021,9,1986.0600000000002,2
2021,10,1886.3599999999997,7
2021,1,2046.1,1
2021,2,1934.84,4
2021,3,1952.34,3
2021,4,1930.88,5
2021,5,1659.3,8
2021,6,1908.96,6
2021,7,1642.46,9
2021,8,1589.02,10
2021,9,1988.08,2
2021,10,1891.2600000000002,7
2021,1,1970.94,2
2021,2,1733.6000000000001,10
2021,3,1938.6599999999999,5
2021,4,1955.54,3
2021,5,1836.4399999999998,9
2021,6,1933.3600000000001,7
2021,7,1939.8400000000001,4
2021,8,1934.48,6
2021,9,1867.08,8
2021,10,1975.1,1
2021,1,2029.2800000000002,2
2021,2,1765.3600000000001,7
2021,3,1632.06,9
2021,4,1720.26,8
2021,5,2063.84,1
2021,6,1860.34,6
2021,7,1920.08,4
2021,8,1875.06,5
2021,9,1608.0,10
2021,10,1955.54,3
2021,1,1806.68,9
2021,2,1908.3799999999999,5
2021,3,1943.6399999999999,4
2021,4,1720.9999999999998,10
2021,5,1851.6599999999999,8
2021,6,2061.94,1
2021,7,1979.4,2
2021,8,1876.08,7
2021,9,1954.1600000000003,3
2021,10,1892.3600000000001,6
2021,1,1945.8400000000001,4
2021,2,1847.9400000000003,9
2021,3,1944.96,5
2021,4,1858.76,8
2021,5,1553.3000000000002,10
2021,6,1929.1599999999999,6
2021,7,1959.54,3
2021,8,2004.28,2
2021,9,1917.44,7
2021,10,2069.94,1
2021,1,2023.76,1
2021,2,2017.56,2
2021,3,1942.6,5
2021,4,1559.22,9
2021,5,1869.54,8
2021,6,1549.3000000000002,10
2021,7,1962.76,4
2021,8,1890.0799999999997,7
2021,9,1965.04,3
2021,10,1923.3600000000001,6
2021,1,1624.56,9
2021,2,1618.6,10
2021,3,1900.74,6
2021,4,1903.06,5
2021,5,1808.0800000000002,7
2021,6,1943.72,4
2021,7,2062.76,1
2021,8,1970.7199999999998,3
2021,9,1687.56,8
2021,10,1975.26,2
2021,1,2085.14,1
2021,2,1495.8,10
2021,3,1851.6599999999999,7
2021,4,2014.76,3
2021,5,1902.7000000000003,6
2021,6,1963.56,4
2021,7,2041.04,2
2021,8,1683.3600000000001,9
2021,9,1792.54,8
2021,10,1947.2800000000002,5
2021,1,1952.2799999999997,5
2021,2,1978.44,2
2021,3,1634.2999999999997,10
2021,4,1987.46,1
2021,5,1887.98,7
2021,6,1874.86,9
2021,7,1973.7000000000003,3
2021,8,1935.86,6
2021,9,1960.4,4
2021,10,1886.58,8
2021,1,1976.14,5
2021,2,1965.8000000000002,6
2021,3,1989.06,3
2021,4,2048.06,1
2021,5,2020.8,2
2021,6,1876.6399999999999,8
2021,7,1860.66,10
2021,8,1926.22,7
2021,9,1865.08,9
2021,10,1980.46,4
2021,1,2119.3399999999997,1
2021,2,1909.46,7
2021,3,1951.3600000000001,3
2021,4,1947.3,5
2021,5,1973.42,2
2021,6,1938.44,6
2021,7,1889.06,9
2021,8,1947.68,4
2021,9,1905.8,8
2021,10,1881.1200000000001,10
2021,1,1914.0,4
2021,2,1950.9599999999998,1
2021,3,1938.06,2
2021,4,1912.2,5
2021,5,1876.6399999999999,9
2021,6,1896.46,7
2021,7,1890.68,8
2021,8,1863.52,10
2021,9,1937.02,3
2021,10,1896.8799999999999,6
2021,1,1726.7,9
2021,2,1667.0800000000002,10
2021,3,1942.26,4
2021,4,1888.82,7
2021,5,2017.7999999999997,1
2021,6,1945.7600000000002,3
2021,7,1920.6399999999999,5
2021,8,1974.54,2
2021,9,1863.58,8
2021,10,1894.46,6
2021,1,2091.06,1
2021,2,1733.08,9
2021,3,1952.92,4
2021,4,1968.3400000000001,3
2021,5,1835.6999999999998,8
2021,6,1999.7199999999998,2
2021,7,1915.7999999999997,5
2021,8,1842.1599999999999,6
2021,9,1607.4,10
2021,10,1836.44,7
2021,1,2020.44,1
2021,2,1955.3400000000001,4
2021,3,1961.1000000000004,3
2021,4,1626.2600000000002,9
2021,5,1898.08,6
2021,6,1607.84,10
2021,7,1934.42,5
2021,8,1968.96,2
2021,9,1882.0800000000002,7
2021,10,1675.3999999999999,8
2021,1,1947.46,2
2021,2,1984.6599999999999,1
2021,3,1932.56,4
2021,4,1932.2800000000002,5
2021,5,1665.8,9
2021,6,1911.3,6
2021,7,1944.16,3
2021,8,1647.3000000000002,10
2021,9,1899.1799999999998,7
2021,10,1879.06,8
2021,1,1929.2600000000002,7
2021,2,1946.46,5
2021,3,1988.3200000000002,3
2021,4,1868.92,9
2021,5,2049.7,1
2021,6,1862.7800000000002,10
2021,7,1956.44,4
2021,8,1934.4999999999998,6
2021,9,1904.14,8
2021,10,1991.8600000000001,2
2021,1,1620.3,10
2021,2,2018.06,1
2021,3,1916.8600000000001,7
2021,4,2005.8799999999999,2
2021,5,1858.52,8
2021,6,1963.94,3
2021,7,1955.5,4
2021,8,1847.7799999999997,9
2021,9,1923.9599999999998,5
2021,10,1923.5800000000002,6
2021,1,1973.06,4
2021,2,1664.1,10
2021,3,1674.8,9
2021,4,2036.18,1
2021,5,1888.4599999999998,7
2021,6,1852.24,8
2021,7,1970.22,5
2021,8,1984.44,2
2021,9,1983.1999999999998,3
2021,10,1906.92,6
2021,1,1971.2,5
2021,2,1856.74,8
2021,3,2015.7399999999998,2
2021,4,2026.8999999999999,1
2021,5,2002.2799999999997,3
2021,6,1851.7800000000002,9
2021,7,1943.68,6
2021,8,1574.4599999999998,10
2021,9,1977.5,4
2021,10,1880.46,7
2021,1,2005.7199999999998,2
2021,2,1892.8999999999999,8
2021,3,1896.2400000000002,7
2021,4,1968.36,3
2021,5,1913.44,6
2021,6,2026.58,1
2021,7,1854.1599999999999,9
2021,8,1672.9,10
2021,9,1965.14,4
2021,10,1946.9,5
2021,1,1922.1000000000001,6
2021,2,1967.84,4
2021,3,1620.2,10
2021,4,1844.46,9
2021,5,2007.62,3
2021,6,1920.3400000000001,7
2021,7,2037.02,1
2021,8,2009.18,2
2021,9,1933.58,5
2021,10,1859.16,8
2021,1,1955.5,4
2021,2,1635.1999999999998,9
2021,3,2064.46,1
2021,4,1951.8400000000001,5
2021,5,1998.8600000000001,2
2021,6,1997.1999999999998,3
2021,7,1926.98,7
2021,8,1844.38,8
2021,9,1933.46,6
2021,10,1581.42,10
2021,1,1922.76,4
2021,2,1862.6,8
2021,3,2061.6600000000003,1
2021,4,1904.6000000000001,6
2021,5,1751.6999999999998,10
2021,6,1920.1599999999999,5
2021,7,1940.6599999999999,3
2021,8,1899.76,7
2021,9,1943.3600000000001,2
2021,10,1830.24,9
2021,1,1945.86,4
2021,2,1945.54,5
2021,3,1835.7200000000003,8
2021,4,2111.5,1
2021,5,2042.26,2
2021,6,1976.28,3
2021,7,1914.08,7
2021,8,1924.8999999999999,6
2021,9,1808.96,9
2021,10,1630.7000000000003,10
2021,1,1859.36,9
2021,2,1983.52,3
2021,3,1834.14,10
2021,4,1939.8600000000001,5
2021,5,1965.06,4
2021,6,1916.58,7
2021,7,2114.18,1
2021,8,1906.5000000000002,8
2021,9,1919.1399999999999,6
2021,10,2004.8600000000001,2
2021,1,2018.66,1
2021,2,1713.6999999999998,10
2021,3,2016.2799999999997,2
2021,4,1925.98,6
2021,5,1934.7000000000003,5
2021,6,1950.34,4
2021,7,1878.0000000000002,9
2021,8,1901.96,7
2021,9,1895.06,8
2021,10,1968.62,3
2021,1,1961.1599999999999,4
2021,2,2090.64,1
2021,3,1700.8600000000001,9
2021,4,1949.96,5
2021,5,1876.6,7
2021,6,1590.1599999999999,10
2021,7,1881.2600000000002,6
2021,8,1968.5,3
2021,9,2063.3,2
2021,10,1786.1399999999999,8
2021,1,1914.8400000000001,4
2021,2,1994.04,1
2021,3,1892.0,6
2021,4,1855.94,7
2021,5,1667.46,9
2021,6,1939.54,2
2021,7,1660.9,10
2021,8,1723.1,8
2021,9,1934.3999999999999,3
2021,10,1900.56,5
2021,1,2062.56,1
2021,2,1892.54,8
2021,3,2000.1799999999998,2
2021,4,1931.02,5
2021,5,1921.1,6
2021,6,1892.44,9
2021,7,1948.6799999999998,3
2021,8,1721.1,10
2021,9,1906.7400000000002,7
2021,10,1931.8600000000001,4
2021,1,1681.4,9
2021,2,2097.44,1
2021,3,1978.46,2
2021,4,1899.88,6
2021,5,1955.3200000000002,4
2021,6,1655.1200000000001,10
2021,7,1878.6,8
2021,8,1888.6599999999999,7
2021,9,1971.8400000000001,3
2021,10,1935.7599999999998,5
2021,1,1946.2600000000002,3
2021,2,1832.0,8
2021,3,1943.4399999999998,4
2021,4,1987.46,1
2021,5,1913.04,5
2021,6,1888.12,6
2021,7,1875.38,7
2021,8,1555.3,10
2021,9,1974.1599999999999,2
2021,10,1804.6,9
2021,1,1944.6399999999999,5
2021,2,1697.3000000000002,9
2021,3,2028.06,1
2021,4,1991.36,2
2021,5,1981.14,3
2021,6,1858.6000000000001,8
2021,7,1955.9199999999996,4
2021,8,1939.8600000000001,6
2021,9,1555.5,10
2021,10,1915.1600000000003,7
2021,1,1974.34,2
2021,2,1730.0,9
2021,3,1643.1,10
2021,4,1865.04,8
2021,5,1879.4199999999998,6
2021,6,2070.5,1
2021,7,1962.8600000000001,3
2021,8,1926.8799999999997,5
2021,9,1958.3400000000001,4
2021,10,1873.92,7
2021,1,1943.32,3
2021,2,1998.38,2
2021,3,2000.8599999999997,1
2021,4,1797.46,8
2021,5,1771.2599999999998,9
2021,6,1633.3400000000001,10
2021,7,1903.78,5
2021,8,1898.8999999999996,6
2021,9,1889.2600000000002,7
2021,10,1906.3600000000001,4
2022,1,1698.1999999999998,10
2022,2,1916.8400000000001,2
2022,3,1851.1200000000003,8
2022,4,2039.4999999999998,1
2022,5,1876.38,4
2022,6,1896.6,3
2022,7,1762.3200000000002,9
2022,8,1854.3200000000002,7
2022,9,1870.7800000000002,6
2022,10,1874.12,5
2022,1,1781.9800000000002,9
2022,2,1849.1599999999999,8
2022,3,1965.44,2
2022,4,1875.62,5
2022,5,1569.7,10
2022,6,1981.8,1
2022,7,1856.08,7
2022,8,1867.24,6
2022,9,1887.3000000000002,4
2022,10,1931.6799999999998,3
2022,1,1914.44,3
2022,2,1888.5800000000002,6
2022,3,1870.6799999999998,7
2022,4,1897.5200000000002,5
2022,5,1626.16,10
2022,6,1803.1,9
2022,7,1940.8,1
2022,8,1857.4,8
2022,9,1910.5800000000002,4
2022,10,1929.64,2
2022,1,1970.1,1
2022,2,1928.12,4
2022,3,1893.98,6
2022,4,1562.4,10
2022,5,1930.06,3
2022,6,1845.86,7
2022,7,1944.46,2
2022,8,1828.32,9
2022,9,1895.0,5
2022,10,1829.5200000000002,8
2022,1,1825.28,9
2022,2,1908.26,1
2022,3,1682.3,10
2022,4,1826.06,8
2022,5,1904.46,2
2022,6,1862.2800000000002,7
2022,7,1902.08,3
2022,8,1891.46,6
2022,9,1897.44,5
2022,10,1898.0,4
2022,1,1920.5400000000002,4
2022,2,1915.3199999999997,5
2022,3,1899.3200000000002,6
2022,4,1860.18,8
2022,5,1826.04,9
2022,6,1812.58,10
2022,7,1869.24,7
2022,8,1933.6799999999998,2
2022,9,1949.6,1
2022,10,1932.5,3
2022,1,1952.0800000000002,2
2022,2,1964.4,1
2022,3,1900.5,5
2022,4,1940.7200000000003,3
2022,5,1858.52,8
2022,6,1857.8,9
2022,7,1877.1599999999999,7
2022,8,1899.34,6
2022,9,1847.0,10
2022,10,1904.6399999999999,4
2022,1,1476.1,10
2022,2,2003.74,1
2022,3,1906.22,5
2022,4,1866.12,6
2022,5,1912.6799999999998,3
2022,6,1925.46,2
2022,7,1794.1799999999998,8
2022,8,1819.8000000000002,7
2022,9,1781.04,9
2022,10,1912.42,4
2022,1,1997.5800000000002,1
2022,2,1906.3799999999999,4
2022,3,1784.7,10
2022,4,1946.1200000000001,2
2022,5,1838.7800000000002,7
2022,6,1827.7200000000003,8
2022,7,1792.2199999999998,9
2022,8,1845.8,6
2022,9,1900.06,5
2022,10,1936.62,3
2022,1,1854.4,7
2022,2,1829.0200000000002,8
2022,3,1904.8200000000002,4
2022,4,1871.06,6
2022,5,1897.0600000000002,5
2022,6,1935.48,3
2022,7,1616.0600000000002,10
2022,8,1769.04,9
2022,9,1950.6400000000003,2
2022,10,1981.5,1
2022,1,1924.56,4
2022,2,1933.46,2
2022,3,1743.46,10
2022,4,1857.2200000000003,8
2022,5,1880.0400000000004,7
2022,6,1978.3799999999999,1
2022,7,1908.58,6
2022,8,1832.82,9
2022,9,1925.84,3
2022,10,1908.8000000000002,5
2022,1,1930.06,3
2022,2,1878.6399999999999,6
2022,3,1959.94,2
2022,4,1884.1999999999998,5
2022,5,1853.98,8
2022,6,1914.44,4
2022,7,1877.2600000000002,7
2022,8,1974.2,1
2022,9,1612.3999999999999,10
2022,10,1853.08,9
2022,1,1808.68,8
2022,2,1916.88,2
2022,3,1878.58,6
2022,4,1905.6,4
2022,5,2007.6799999999998,1
2022,6,1906.3600000000001,3
2022,7,1799.8000000000002,9
2022,8,1833.08,7
2022,9,1579.7,10
2022,10,1886.72,5
2022,1,1837.4199999999998,8
2022,2,1877.5,4
2022,3,1849.9,7
2022,4,1861.6999999999998,5
2022,5,1836.6799999999998,9
2022,6,1927.84,2
2022,7,1644.06,10
2022,8,1983.78,1
2022,9,1855.06,6
2022,10,1888.62,3
2022,1,1861.08,7
2022,2,1942.44,3
2022,3,1967.7,2
2022,4,1891.1200000000001,6
2022,5,1755.98,10
2022,6,1841.46,8
2022,7,1901.1999999999998,5
2022,8,1940.3400000000001,4
2022,9,1827.8000000000002,9
2022,10,1983.6200000000001,1
2022,1,1813.4599999999998,9
2022,2,1946.22,3
2022,3,1634.1,10
2022,4,1814.98,8
2022,5,1935.46,4
2022,6,1947.4400000000003,2
2022,7,1953.1799999999998,1
2022,8,1865.6599999999999,6
2022,9,1884.5400000000002,5
2022,10,1844.98,7
2022,1,1957.1600000000003,1
2022,2,1896.3000000000002,6
2022,3,1949.88,3
2022,4,1928.9,4
2022,5,1956.06,2
2022,6,1662.1999999999998,10
2022,7,1914.3799999999999,5
2022,8,1810.92,8
2022,9,1865.34,7
2022,10,1805.14,9
2022,1,1927.54,3
2022,2,1836.44,8
2022,3,1901.6000000000001,4
2022,4,1883.26,6
2022,5,1961.7200000000003,2
2022,6,1895.24,5
2022,7,1985.2600000000002,1
2022,8,1577.5,10
2022,9,1819.22,9
2022,10,1880.48,7
2022,1,1892.8799999999999,5
2022,2,1833.18,8
2022,3,1599.8200000000002,10
2022,4,1962.88,1
2022,5,1955.1,2
2022,6,1932.88,3
2022,7,1620.3,9
2022,8,1857.6,7
2022,9,1915.1,4
2022,10,1889.88,6
2022,1,1921.92,4
2022,2,2006.5400000000002,2
2022,3,1821.1000000000001,8
2022,4,1870.1800000000003,6
2022,5,1772.54,9
2022,6,1950.2600000000002,3
2022,7,1878.1,5
2022,8,1835.4,7
2022,9,2048.04,1
2022,10,1581.66,10
2022,1,1906.48,3
2022,2,1890.2800000000002,5
2022,3,1958.96,1
2022,4,1787.1399999999999,10
2022,5,1843.8000000000002,8
2022,6,1820.42,9
2022,7,1889.8400000000001,6
2022,8,1902.88,4
2022,9,1857.88,7
2022,10,1932.52,2
2022,1,1910.8999999999999,2
2022,2,1509.0,10
2022,3,1901.48,3
2022,4,1883.54,4
2022,5,1883.5,5
2022,6,1974.98,1
2022,7,1638.0600000000002,9
2022,8,1836.8999999999999,7
2022,9,1847.52,6
2022,10,1816.88,8
2022,1,1872.8600000000001,5
2022,2,1907.3600000000001,3
2022,3,1978.92,2
2022,4,1782.8,10
2022,5,2039.2200000000003,1
2022,6,1867.1600000000003,6
2022,7,1843.7800000000002,7
2022,8,1843.5,8
2022,9,1898.4399999999998,4
2022,10,1840.74,9
2022,1,1612.1000000000001,10
2022,2,1855.9,6
2022,3,1801.1200000000001,8
2022,4,1669.06,9
2022,5,1927.3200000000002,1
2022,6,1897.7200000000003,3
2022,7,1891.78,4
2022,8,1903.58,2
2022,9,1843.96,7
2022,10,1861.0800000000002,5
2022,1,1851.72,7
2022,2,1878.44,5
2022,3,1825.02,9
2022,4,1957.7,2
2022,5,1841.6999999999998,8
2022,6,2088.76,1
2022,7,1896.1799999999998,4
2022,8,1857.9399999999998,6
2022,9,1931.44,3
2022,10,1777.8999999999999,10
2022,1,1872.1599999999999,5
2022,2,1937.0400000000002,2
2022,3,1929.38,3
2022,4,1943.64,1
2022,5,1824.7,7
2022,6,1921.42,4
2022,7,1691.6,10
2022,8,1811.8600000000001,8
2022,9,1870.8000000000002,6
2022,10,1753.2000000000003,9
2022,1,1922.3199999999997,4
2022,2,1934.56,1
2022,3,1841.3400000000001,7
2022,4,1827.18,8
2022,5,1921.5400000000002,5
2022,6,1784.6000000000001,10
2022,7,1930.5,3
2022,8,1820.94,9
2022,9,1905.7400000000002,6
2022,10,1932.1799999999998,2
2022,1,1998.94,1
2022,2,1937.94,3
2022,3,1893.64,5
2022,4,1976.88,2
2022,5,1877.82,6
2022,6,1773.0600000000002,10
2022,7,1874.2999999999997,7
2022,8,1896.8200000000002,4
2022,9,1820.78,9
2022,10,1858.06,8
2022,1,1615.2,8
2022,2,1938.3600000000001,3
2022,3,1859.3,6
2022,4,1591.8600000000001,9
2022,5,1869.1799999999998,5
2022,6,1899.52,4
2022,7,1830.02,7
2022,8,1500.8000000000002,10
2022,9,1953.46,2
2022,10,1979.92,1
2022,1,1939.36,2
2022,2,1913.98,3
2022,3,1830.12,8
2022,4,1640.0,9
2022,5,1906.18,5
2022,6,1904.88,6
2022,7,1976.08,1
2022,8,1836.96,7
2022,9,1569.7999999999997,10
2022,10,1909.6999999999998,4
2022,1,1590.0600000000002,10
2022,2,1924.2399999999998,3
2022,3,1852.1999999999998,6
2022,4,1948.08,1
2022,5,1931.2999999999997,2
2022,6,1849.9199999999998,7
2022,7,1919.9,4
2022,8,1841.32,8
2022,9,1830.8000000000002,9
2022,10,1873.4,5
2022,1,1933.68,4
2022,2,1969.18,1
2022,3,1883.0,7
2022,4,1888.3400000000001,6
2022,5,1935.1,3
2022,6,1828.7999999999997,8
2022,7,1824.62,9
2022,8,1805.94,10
2022,9,1943.6799999999998,2
2022,10,1909.1599999999999,5
2022,1,1880.2799999999997,6
2022,2,1978.5000000000002,2
2022,3,1625.2600000000002,10
2022,4,1943.52,3
2022,5,1917.18,4
2022,6,1854.6000000000001,7
2022,7,1985.6,1
2022,8,1909.8000000000002,5
2022,9,1801.48,9
2022,10,1808.3199999999997,8
2022,1,1875.9,6
2022,2,1918.2800000000002,3
2022,3,1886.12,5
2022,4,1850.0800000000002,8
2022,5,1946.56,1
2022,6,1803.46,10
2022,7,1888.7,4
2022,8,1922.7800000000002,2
2022,9,1866.6200000000001,7
2022,10,1822.88,9
2022,1,1900.38,4
2022,2,1838.88,8
2022,3,1943.8799999999999,1
2022,4,1902.7800000000002,3
2022,5,1929.6000000000001,2
2022,6,1881.1000000000001,6
2022,7,1897.54,5
2022,8,1621.1999999999998,10
2022,9,1866.2,7
2022,10,1823.3199999999997,9
2022,1,1716.6599999999999,9
2022,2,1935.02,2
2022,3,1857.7800000000002,5
2022,4,1874.3000000000002,3
2022,5,1859.3,4
2022,6,1819.88,8
2022,7,1826.3400000000001,7
2022,8,2012.2,1
2022,9,1632.9,10
2022,10,1854.58,6
2022,1,1581.3600000000001,10
2022,2,1851.12,7
2022,3,1888.7200000000003,6
2022,4,1889.34,5
2022,5,1911.0200000000002,3
2022,6,1925.16,2
2022,7,1896.58,4
2022,8,1836.7,8
2022,9,1834.22,9
2022,10,1961.8000000000002,1
2022,1,1916.5600000000002,3
2022,2,1843.0800000000002,6
2022,3,1893.38,4
2022,4,1944.1,2
2022,5,1780.3,8
2022,6,1948.22,1
2022,7,1843.0,7
2022,8,1632.1999999999998,10
2022,9,1701.0800000000002,9
2022,10,1849.1399999999999,5
2022,1,1967.12,1
2022,2,1865.9,6
2022,3,1872.5,5
2022,4,1737.7000000000003,9
2022,5,1954.38,2
2022,6,1830.48,8
2022,7,1623.46,10
2022,8,1887.58,4
2022,9,1901.2,3
2022,10,1864.1399999999999,7
2022,1,1605.96,10
2022,2,1930.72,3
2022,3,1867.08,7
2022,4,1962.94,2
2022,5,1921.1999999999998,5
2022,6,1871.92,6
2022,7,1811.9,8
2022,8,1925.18,4
2022,9,1963.26,1
2022,10,1618.0,9
2022,1,1991.2800000000002,1
2022,2,1663.42,10
2022,3,1833.82,8
2022,4,1931.46,2
2022,5,1852.64,6
2022,6,1903.3999999999999,4
2022,7,1931.4,3
2022,8,1835.7400000000002,7
2022,9,1731.2199999999998,9
2022,10,1888.52,5
2022,1,1837.02,7
2022,2,1837.18,6
2022,3,1963.18,2
2022,4,1648.1,10
2022,5,2049.52,1
2022,6,1895.5,3
2022,7,1887.3000000000002,4
2022,8,1818.5199999999998,9
2022,9,1822.5,8
2022,10,1846.8600000000001,5
2022,1,1911.88,5
2022,2,2006.12,2
2022,3,1785.2000000000003,9
2022,4,1819.76,7
2022,5,1942.68,3
2022,6,1931.52,4
2022,7,1797.5400000000002,8
2022,8,2019.6599999999999,1
2022,9,1844.2,6
2022,10,1608.96,10
2022,1,1981.32,2
2022,2,1833.8,8
2022,3,1658.96,10
2022,4,1840.62,7
2022,5,1948.6999999999998,3
2022,6,1913.86,4
2022,7,1812.62,9
2022,8,2074.7,1
2022,9,1895.6,5
2022,10,1867.2000000000003,6
2022,1,1934.56,3
2022,2,1988.74,1
2022,3,1937.8400000000001,2
2022,4,1880.76,6
2022,5,1786.1,10
2022,6,1871.58,7
2022,7,1907.8200000000002,5
2022,8,1818.3000000000002,9
2022,9,1870.72,8
2022,10,1930.74,4
2022,1,1948.28,2
2022,2,1945.2999999999997,3
2022,3,1915.08,4
2022,4,1662.2,10
2022,5,1818.1999999999998,8
2022,6,1873.06,6
2022,7,1968.1399999999999,1
2022,8,1863.1200000000003,7
2022,9,1805.58,9
2022,10,1879.9,5
2022,1,1906.44,3
2022,2,1897.4,6
2022,3,2056.34,1
2022,4,1910.2600000000002,2
2022,5,1779.8799999999999,10
2022,6,1865.98,8
2022,7,1837.5,9
2022,8,1900.08,5
2022,9,1903.56,4
2022,10,1880.04,7
2022,1,1981.0600000000002,2
2022,2,1924.8400000000001,4
2022,3,1776.26,10
2022,4,1985.6800000000003,1
2022,5,1924.28,5
2022,6,1872.4,6
2022,7,1853.16,7
2022,8,1931.4399999999998,3
2022,9,1820.8000000000002,8
2022,10,1816.24,9
2022,1,1822.16,8
2022,2,1910.12,3
2022,3,1813.8200000000002,9
2022,4,1954.06,2
2022,5,1674.02,10
2022,6,1867.38,5
2022,7,1826.04,7
2022,8,1831.1000000000001,6
2022,9,1875.6999999999998,4
2022,10,2079.14,1
2022,1,1914.92,4
2022,2,1879.2200000000003,6
2022,3,1881.04,5
2022,4,1974.84,1
2022,5,1864.78,7
2022,6,1703.0,10
2022,7,1962.94,2
2022,8,1864.2600000000002,8
2022,9,1830.96,9
2022,10,1925.1599999999999,3
2022,1,1854.1000000000001,7
2022,2,1845.8400000000001,8
2022,3,1921.2399999999998,2
2022,4,1903.8000000000002,5
2022,5,1820.4599999999998,10
2022,6,1860.38,6
2022,7,1913.6,4
2022,8,1843.62,9
2022,9,2028.0,1
2022,10,1920.8600000000001,3
2022,1,1895.68,6
2022,2,1943.58,2
2022,3,1901.8,5
2022,4,1910.1000000000001,4
2022,5,1849.5,8
2022,6,1882.66,7
2022,7,1964.28,1
2022,8,1939.46,3
2022,9,1733.8600000000001,10
2022,10,1768.5,9
2022,1,2004.96,1
2022,2,1629.8000000000002,10
2022,3,1888.2399999999998,3
2022,4,1757.94,8
2022,5,1892.8999999999999,2
2022,6,1881.8,5
2022,7,1728.82,9
2022,8,1790.92,7
2022,9,1825.2400000000002,6
2022,10,1883.1799999999998,4
2022,1,1873.2799999999997,6
2022,2,1861.52,8
2022,3,1933.6800000000003,3
2022,4,1991.56,1
2022,5,1954.02,2
2022,6,1871.78,7
2022,7,1721.6,9
2022,8,1887.3200000000002,5
2022,9,1891.42,4
2022,10,1605.96,10
2022,1,1701.92,10
2022,2,1905.7600000000002,2
2022,3,1891.98,3
2022,4,1891.1799999999998,4
2022,5,1840.92,9
2022,6,1861.0800000000002,7
2022,7,1950.9,1
2022,8,1856.3,8
2022,9,1883.7,6
2022,10,1887.3000000000002,5
2022,1,2053.84,1
2022,2,1814.0,6
2022,3,1897.3799999999999,4
2022,4,1914.7799999999997,2
2022,5,1900.38,3
2022,6,1839.38,5
2022,7,1649.36,10
2022,8,1807.46,7
2022,9,1756.22,9
2022,10,1762.5,8
2022,1,1905.7599999999998,4
2022,2,1627.96,9
2022,3,1929.98,3
2022,4,1862.1599999999999,6
2022,5,1886.58,5
2022,6,1948.62,2
2022,7,1621.7599999999998,10
2022,8,1816.0,7
2022,9,1767.2200000000003,8
2022,10,1968.7800000000002,1
2022,1,1975.48,1
2022,2,1926.96,2
2022,3,1852.6200000000001,8
2022,4,1916.08,3
2022,5,1793.9199999999998,9
2022,6,1618.56,10
2022,7,1864.4,7
2022,8,1900.78,5
2022,9,1912.92,4
2022,10,1892.86,6
2022,1,1978.92,1
2022,2,1828.42,8
2022,3,1635.1599999999999,10
2022,4,1961.42,2
2022,5,1812.92,9
2022,6,1849.8,7
2022,7,1912.06,4
2022,8,1872.92,5
2022,9,1855.98,6
2022,10,1940.3600000000001,3
2022,1,1920.2000000000003,3
2022,2,1850.06,8
2022,3,1886.08,7
2022,4,1942.6399999999999,2
2022,5,1591.6,10
2022,6,1915.88,4
2022,7,1843.6,9
2022,8,1898.12,6
2022,9,1909.52,5
2022,10,1982.9,1
2022,1,1871.8600000000001,7
2022,2,1825.72,8
2022,3,1995.14,1
2022,4,1970.86,2
2022,5,1916.08,5
2022,6,1947.3200000000002,4
2022,7,1956.88,3
2022,8,1824.8999999999999,9
2022,9,1907.1200000000001,6
2022,10,1668.7199999999998,10
2022,1,1928.3999999999999,4
2022,2,1964.9400000000003,2
2022,3,1840.32,8
2022,4,1980.52,1
2022,5,1863.38,6
2022,6,1888.2800000000002,5
2022,7,1851.5,7
